id,label,parent_label,label_manual,parent_label_manual
4337,Hand-Held Computer,Electronics,NULL,NULL
8807,Handbag,Accessories,NULL,NULL
8812,Handbag,Bag,NULL,NULL
133633,Handgun,Gun,NULL,NULL
133637,Handgun,Weapon,NULL,NULL
5763,Handwriting,Text,NULL,NULL
3018,Hangar,Building,NULL,NULL
98497,Harbor,Pier,NULL,NULL
98501,Harbor,Water,NULL,NULL
98499,Harbor,Waterfront,NULL,NULL
3054,Hardhat,Clothing,NULL,NULL
3055,Hardhat,Helmet,NULL,NULL
4799,Hardware,Electronics,NULL,NULL
500,Hardwood,Wood,NULL,NULL
23693,Hare,Animal,NULL,NULL
23688,Hare,Mammal,NULL,NULL
23691,Hare,Rodent,NULL,NULL
178023,Harmonica,Musical Instrument,NULL,NULL
304153,Harvest,Countryside,NULL,NULL
304149,Harvest,Nature,NULL,NULL
304145,Harvest,Outdoors,NULL,NULL
158,Hat,Clothing,NULL,NULL
84797,Hawk,Animal,NULL,NULL
84791,Hawk,Bird,NULL,NULL
43860,Hay,Countryside,NULL,NULL
43863,Hay,Nature,NULL,NULL
43858,Hay,Outdoors,NULL,NULL
71894,Head Cabbage,Cabbage,NULL,NULL
71895,Head Cabbage,Food,NULL,NULL
71896,Head Cabbage,Plant,NULL,NULL
71892,Head Cabbage,Produce,NULL,NULL
71893,Head Cabbage,Vegetable,NULL,NULL
6284,Headband,Clothing,NULL,NULL
6285,Headband,Hat,NULL,NULL
9194,Headlight,Light,NULL,NULL
9718,Headphones,Electronics,NULL,NULL
3159,Headrest,Cushion,NULL,NULL
9721,Headset,Electronics,NULL,NULL
228979,Heater,Appliance,NULL,NULL
13529,Hedge,Fence,NULL,NULL
13530,Hedge,Plant,NULL,NULL
12565,Helicopter,Aircraft,NULL,NULL
12572,Helicopter,Transportation,NULL,NULL
12569,Helicopter,Vehicle,NULL,NULL
1216,Helmet,Clothing,NULL,NULL
27305,Hemp,Plant,NULL,NULL
7830,Hen,Animal,NULL,NULL
7834,Hen,Bird,NULL,NULL
7832,Hen,Chicken,NULL,NULL
7828,Hen,Fowl,NULL,NULL
7836,Hen,Poultry,NULL,NULL
3402,Herbal,Herbs,NULL,NULL
3399,Herbal,Jar,NULL,NULL
3403,Herbal,Plant,NULL,NULL
3398,Herbal,Planter,NULL,NULL
3397,Herbal,Potted Plant,NULL,NULL
3400,Herbal,Pottery,NULL,NULL
3401,Herbal,Vase,NULL,NULL
831,Herbs,Jar,NULL,NULL
828,Herbs,Plant,NULL,NULL
830,Herbs,Planter,NULL,NULL
832,Herbs,Potted Plant,NULL,NULL
829,Herbs,Pottery,NULL,NULL
827,Herbs,Vase,NULL,NULL
38150,Herd,Animal,NULL,NULL
5213,Heron,Animal,NULL,NULL
5214,Heron,Bird,NULL,NULL
5215,Heron,Waterfowl,NULL,NULL
3680,Hibiscus,Flower,NULL,NULL
3679,Hibiscus,Plant,NULL,NULL
10580,High Heel,Clothing,NULL,NULL
10578,High Heel,Footwear,NULL,NULL
10579,High Heel,Shoe,NULL,NULL
128315,High Jump,Person,NULL,NULL
128316,High Jump,Sport,NULL,NULL
3455,High Rise,Building,NULL,NULL
3454,High Rise,City,NULL,NULL
3453,High Rise,Urban,NULL,NULL
953,Highway,Freeway,NULL,NULL
952,Highway,Road,NULL,NULL
9594,Hiking,Outdoors,NULL,NULL
11053,Hiking,Person,NULL,NULL
323,Hill,Countryside,NULL,NULL
324,Hill,Nature,NULL,NULL
325,Hill,Outdoors,NULL,NULL
12195,Hippie,Person,NULL,NULL
106187,Hockey,People,NULL,NULL
106186,Hockey,Person,NULL,NULL
106185,Hockey,Sport,NULL,NULL
106188,Hockey,Team,NULL,NULL
106184,Hockey,Team Sport,NULL,NULL
7013,Hog,Animal,NULL,NULL
7014,Hog,Mammal,NULL,NULL
7012,Hog,Pig,NULL,NULL
2723,Holding Hands,Hand,NULL,NULL
2722,Holding Hands,Person,NULL,NULL
80488,Home Theater,Electronics,NULL,NULL
41609,Honey,Food,NULL,NULL
2894,Honey Bee,Animal,NULL,NULL
2895,Honey Bee,Bee,NULL,NULL
2892,Honey Bee,Insect,NULL,NULL
2893,Honey Bee,Invertebrate,NULL,NULL
379242,Honeycomb,Food,NULL,NULL
379243,Honeycomb,Honey,NULL,NULL
2543,Hood,Clothing,NULL,NULL
17811,Hoodie,Clothing,NULL,NULL
17809,Hoodie,Sweater,NULL,NULL
17813,Hoodie,Sweatshirt,NULL,NULL
5073,Horizon,Nature,NULL,NULL
5074,Horizon,Outdoors,NULL,NULL
5072,Horizon,Sky,NULL,NULL
35448,Horn,Brass Section,NULL,NULL
35449,Horn,Musical Instrument,NULL,NULL
2365,Hornet,Animal,NULL,NULL
2366,Hornet,Bee,NULL,NULL
2367,Hornet,Insect,NULL,NULL
2368,Hornet,Invertebrate,NULL,NULL
7946,Horse,Animal,NULL,NULL
7948,Horse,Mammal,NULL,NULL
73614,Horse Cart,Transportation,NULL,NULL
73615,Horse Cart,Vehicle,NULL,NULL
73613,Horse Cart,Wagon,NULL,NULL
44379,Hostel,Building,NULL,NULL
44383,Hostel,Housing,NULL,NULL
32435,Hot Air Balloon,Aircraft,NULL,NULL
32443,Hot Air Balloon,Transportation,NULL,NULL
32439,Hot Air Balloon,Vehicle,NULL,NULL
23609,Hot Chocolate,Beverage,NULL,NULL
23607,Hot Chocolate,Chocolate,NULL,NULL
23604,Hot Chocolate,Cup,NULL,NULL
23602,Hot Chocolate,Dessert,NULL,NULL
23605,Hot Chocolate,Food,NULL,NULL
5556,Hot Dog,Food,NULL,NULL
8633,Hot Pot,Dish,NULL,NULL
8637,Hot Pot,Food,NULL,NULL
8631,Hot Pot,Meal,NULL,NULL
8635,Hot Pot,Stew,NULL,NULL
10587,Hot Rod,Car,NULL,NULL
10588,Hot Rod,Transportation,NULL,NULL
10586,Hot Rod,Vehicle,NULL,NULL
217,Hot Tub,Tub,NULL,NULL
12595,Hotel,Building,NULL,NULL
2408,Hound,Animal,NULL,NULL
2407,Hound,Canine,NULL,NULL
2406,Hound,Dog,NULL,NULL
2410,Hound,Mammal,NULL,NULL
2409,Hound,Pet,NULL,NULL
2471,House,Building,NULL,NULL
2472,House,Housing,NULL,NULL
1043,Housing,Building,NULL,NULL
72658,Huddle,Crowd,NULL,NULL
72655,Huddle,Person,NULL,NULL
423,Hug,Person,NULL,NULL
43918,Hula,Toy,NULL,NULL
59339,Hummingbird,Animal,NULL,NULL
59338,Hummingbird,Bird,NULL,NULL
104558,Hunting,Person,NULL,NULL
9777,Husky,Animal,NULL,NULL
9786,Husky,Canine,NULL,NULL
9773,Husky,Dog,NULL,NULL
9791,Husky,Mammal,NULL,NULL
9781,Husky,Pet,NULL,NULL
4586,Hut,Building,NULL,NULL
4587,Hut,Countryside,NULL,NULL
4585,Hut,Nature,NULL,NULL
4589,Hut,Outdoors,NULL,NULL
4588,Hut,Rural,NULL,NULL
212570,Hyena,Animal,NULL,NULL
212572,Hyena,Mammal,NULL,NULL
212574,Hyena,Wildlife,NULL,NULL
3937,Ice,Nature,NULL,NULL
3936,Ice,Outdoors,NULL,NULL
1094,Ice Cream,Cream,NULL,NULL
1093,Ice Cream,Dessert,NULL,NULL
1092,Ice Cream,Food,NULL,NULL
141924,Ice Hockey,Ice Skating,NULL,NULL
141928,Ice Hockey,People,NULL,NULL
141913,Ice Hockey,Person,NULL,NULL
141935,Ice Hockey,Rink,NULL,NULL
141932,Ice Hockey,Skating,NULL,NULL
141910,Ice Hockey,Sport,NULL,NULL
141921,Ice Hockey,Team,NULL,NULL
141917,Ice Hockey,Team Sport,NULL,NULL
18956,Ice Skating,Person,NULL,NULL
18953,Ice Skating,Skating,NULL,NULL
18959,Ice Skating,Sport,NULL,NULL
69891,Iceberg,Ice,NULL,NULL
69885,Iceberg,Nature,NULL,NULL
69888,Iceberg,Outdoors,NULL,NULL
69894,Iceberg,Snow,NULL,NULL
363760,Icicle,Ice,NULL,NULL
363758,Icicle,Nature,NULL,NULL
363757,Icicle,Outdoors,NULL,NULL
363761,Icicle,Snow,NULL,NULL
363759,Icicle,Winter,NULL,NULL
1243,Icing,Cake,NULL,NULL
1246,Icing,Cream,NULL,NULL
1245,Icing,Dessert,NULL,NULL
1244,Icing,Food,NULL,NULL
1172,Id Cards,Document,NULL,NULL
1173,Id Cards,Text,NULL,NULL
24981,Iguana,Animal,NULL,NULL
24978,Iguana,Lizard,NULL,NULL
24984,Iguana,Reptile,NULL,NULL
1116,Ikebana,Art,NULL,NULL
1121,Ikebana,Flower,NULL,NULL
1118,Ikebana,Flower Arrangement,NULL,NULL
1120,Ikebana,Jar,NULL,NULL
1119,Ikebana,Ornament,NULL,NULL
22977,Ikebana,Person,NULL,NULL
1117,Ikebana,Plant,NULL,NULL
1123,Ikebana,Pottery,NULL,NULL
1122,Ikebana,Vase,NULL,NULL
220673,Impala,Animal,NULL,NULL
220670,Impala,Antelope,NULL,NULL
220667,Impala,Mammal,NULL,NULL
220663,Impala,Wildlife,NULL,NULL
29133,Ink Bottle,Bottle,NULL,NULL
12605,Inn,Building,NULL,NULL
12608,Inn,Hotel,NULL,NULL
2359,Insect,Animal,NULL,NULL
2360,Insect,Invertebrate,NULL,NULL
1069,Interior Design,Indoors,NULL,NULL
4480,Intersection,Road,NULL,NULL
1320,Invertebrate,Animal,NULL,NULL
17707,Iphone,Electronics,NULL,NULL
17706,Iphone,Mobile Phone,NULL,NULL
17708,Iphone,Phone,NULL,NULL
21805,Ipod,Electronics,NULL,NULL
343,Iris,Flower,NULL,NULL
344,Iris,Plant,NULL,NULL
234113,Iron,Appliance,NULL,NULL
19122,Island,Coast,NULL,NULL
19102,Island,Land,NULL,NULL
19099,Island,Nature,NULL,NULL
19118,Island,Outdoors,NULL,NULL
19114,Island,Sea,NULL,NULL
19106,Island,Shoreline,NULL,NULL
19110,Island,Water,NULL,NULL
1258,Ivy,Plant,NULL,NULL
5476,Jacket,Clothing,NULL,NULL
5475,Jacket,Coat,NULL,NULL
216,Jacuzzi,Tub,NULL,NULL
21480,Jade,Accessories,NULL,NULL
21482,Jade,Gemstone,NULL,NULL
21477,Jade,Jewelry,NULL,NULL
21485,Jade,Ornament,NULL,NULL
5401,Jaguar,Animal,NULL,NULL
5399,Jaguar,Mammal,NULL,NULL
5400,Jaguar,Wildlife,NULL,NULL
61339,Jaguar Car,Car,NULL,NULL
61337,Jaguar Car,Transportation,NULL,NULL
61341,Jaguar Car,Vehicle,NULL,NULL
67000,Jam,Food,NULL,NULL
21356,Jay,Animal,NULL,NULL
21360,Jay,Bird,NULL,NULL
438,Jeans,Clothing,NULL,NULL
439,Jeans,Pants,NULL,NULL
9190,Jeep,Car,NULL,NULL
9193,Jeep,Transportation,NULL,NULL
9196,Jeep,Vehicle,NULL,NULL
57905,Jelly,Food,NULL,NULL
198903,Jellyfish,Animal,NULL,NULL
198900,Jellyfish,Invertebrate,NULL,NULL
198906,Jellyfish,Sea Life,NULL,NULL
60003,Jersey,Clothing,NULL,NULL
60001,Jersey,Shirt,NULL,NULL
136833,Jet,Aircraft,NULL,NULL
136839,Jet,Airplane,NULL,NULL
136845,Jet,Transportation,NULL,NULL
136852,Jet,Vehicle,NULL,NULL
4276,Jet Ski,Transportation,NULL,NULL
4275,Jet Ski,Vehicle,NULL,NULL
308,Jewelry,Accessories,NULL,NULL
106824,Jewelry Store,Shop,NULL,NULL
2876,Jigsaw Puzzle,Game,NULL,NULL
20285,Jigsaw Puzzle,Person,NULL,NULL
8364,Jogging,Fitness,NULL,NULL
8372,Jogging,Person,NULL,NULL
8360,Jogging,Sport,NULL,NULL
8368,Jogging,Working Out,NULL,NULL
315704,Joystick,Electronics,NULL,NULL
52846,Judge,Person,NULL,NULL
47043,Judo,Martial Arts,NULL,NULL
47040,Judo,Person,NULL,NULL
47045,Judo,Sport,NULL,NULL
390294,Juggling,Person,NULL,NULL
3091,Juice,Beverage,NULL,NULL
17338,Jungle,Land,NULL,NULL
17337,Jungle,Nature,NULL,NULL
17340,Jungle,Outdoors,NULL,NULL
17339,Jungle,Plant,NULL,NULL
17335,Jungle,Tree,NULL,NULL
17341,Jungle,Vegetation,NULL,NULL
37861,Kale,Cabbage,NULL,NULL
37871,Kale,Food,NULL,NULL
37868,Kale,Plant,NULL,NULL
37865,Kale,Vegetable,NULL,NULL
74326,Kangaroo,Animal,NULL,NULL
74324,Kangaroo,Mammal,NULL,NULL
11520,Karaoke,Leisure Activities,NULL,NULL
47027,Karate,Martial Arts,NULL,NULL
47025,Karate,Person,NULL,NULL
47029,Karate,Sport,NULL,NULL
68766,Kart,Transportation,NULL,NULL
68764,Kart,Vehicle,NULL,NULL
4325,Kayak,Boat,NULL,NULL
4323,Kayak,Canoe,NULL,NULL
4321,Kayak,Rowboat,NULL,NULL
4324,Kayak,Transportation,NULL,NULL
4322,Kayak,Vehicle,NULL,NULL
99085,Keg,Barrel,NULL,NULL
7202,Kennel,Den,NULL,NULL
7199,Kennel,Dog House,NULL,NULL
5726,Ketchup,Food,NULL,NULL
28820,Kettle,Pot,NULL,NULL
1174,Keyboard,Electronics,NULL,NULL
22535,Kicking,Person,NULL,NULL
766,Kid,Person,NULL,NULL
27269,Killer Whale,Animal,NULL,NULL
27266,Killer Whale,Mammal,NULL,NULL
27271,Killer Whale,Sea Life,NULL,NULL
153442,Kilt,Clothing,NULL,NULL
153438,Kilt,Skirt,NULL,NULL
153446,Kilt,Tartan,NULL,NULL
69272,Kimono,Clothing,NULL,NULL
69274,Kimono,Fashion,NULL,NULL
69273,Kimono,Gown,NULL,NULL
69271,Kimono,Robe,NULL,NULL
101288,King Crab,Animal,NULL,NULL
101284,King Crab,Crab,NULL,NULL
101282,King Crab,Food,NULL,NULL
101280,King Crab,Invertebrate,NULL,NULL
101277,King Crab,Sea Life,NULL,NULL
101286,King Crab,Seafood,NULL,NULL
148883,King Snake,Animal,NULL,NULL
148879,King Snake,Reptile,NULL,NULL
148874,King Snake,Snake,NULL,NULL
7419,Kiss,Person,NULL,NULL
7420,Kissing,Person,NULL,NULL
79569,Kit Fox,Animal,NULL,NULL
79573,Kit Fox,Canine,NULL,NULL
79571,Kit Fox,Fox,NULL,NULL
79567,Kit Fox,Mammal,NULL,NULL
79565,Kit Fox,Wildlife,NULL,NULL
7723,Kitchen,Indoors,NULL,NULL
7727,Kitchen,Room,NULL,NULL
21227,Kitchen Island,Indoors,NULL,NULL
110617,Kite,Toy,NULL,NULL
278081,Kite Bird,Animal,NULL,NULL
278079,Kite Bird,Bird,NULL,NULL
3325,Kitten,Animal,NULL,NULL
3323,Kitten,Cat,NULL,NULL
3324,Kitten,Mammal,NULL,NULL
3322,Kitten,Pet,NULL,NULL
3268,Kneeling,Person,NULL,NULL
1194,Knife,Blade,NULL,NULL
1193,Knife,Weapon,NULL,NULL
251387,Knight,Person,NULL,NULL
61652,Knitting,Person,NULL,NULL
6865,Koi,Animal,NULL,NULL
6868,Koi,Carp,NULL,NULL
6862,Koi,Fish,NULL,NULL
2760,LCD Screen,Electronics,NULL,NULL
2761,LCD Screen,Monitor,NULL,NULL
2762,LCD Screen,Screen,NULL,NULL
37330,Lab Coat,Clothing,NULL,NULL
37326,Lab Coat,Coat,NULL,NULL
268,Label,Text,NULL,NULL
3301,Labrador Retriever,Animal,NULL,NULL
3300,Labrador Retriever,Canine,NULL,NULL
3298,Labrador Retriever,Dog,NULL,NULL
3302,Labrador Retriever,Mammal,NULL,NULL
3299,Labrador Retriever,Pet,NULL,NULL
75151,Lady,Female,NULL,NULL
75149,Lady,Person,NULL,NULL
75147,Lady,Woman,NULL,NULL
10411,Lager,Alcohol,NULL,NULL
10422,Lager,Beer,NULL,NULL
10416,Lager,Beverage,NULL,NULL
124306,Lagoon,Lake,NULL,NULL
124303,Lagoon,Nature,NULL,NULL
124305,Lagoon,Outdoors,NULL,NULL
124304,Lagoon,Water,NULL,NULL
4846,Lake,Nature,NULL,NULL
4845,Lake,Outdoors,NULL,NULL
4847,Lake,Water,NULL,NULL
17613,Lampshade,Lamp,NULL,NULL
326,Land,Nature,NULL,NULL
327,Land,Outdoors,NULL,NULL
53377,Landing,Aircraft,NULL,NULL
53374,Landing,Airplane,NULL,NULL
53376,Landing,Transportation,NULL,NULL
53375,Landing,Vehicle,NULL,NULL
267,Landscape,Nature,NULL,NULL
266,Landscape,Outdoors,NULL,NULL
218991,Landslide,Nature,NULL,NULL
71244,Lantern,Lamp,NULL,NULL
4814,Laptop,Computer,NULL,NULL
4815,Laptop,Electronics,NULL,NULL
4813,Laptop,Pc,NULL,NULL
235322,Larch,Conifer,NULL,NULL
235317,Larch,Plant,NULL,NULL
235320,Larch,Tree,NULL,NULL
21001,Lasagna,Food,NULL,NULL
20995,Lasagna,Pasta,NULL,NULL
29264,Laser,Light,NULL,NULL
67705,Lathe,Machine,NULL,NULL
8148,Latte,Beverage,NULL,NULL
8146,Latte,Coffee Cup,NULL,NULL
8147,Latte,Cup,NULL,NULL
450,Laughing,Face,NULL,NULL
449,Laughing,Person,NULL,NULL
38157,Lavender,Plant,NULL,NULL
178,Lawn,Grass,Outdoors,NULL
179,Lawn,Plant,NULL,NULL
13527,Lawn Mower,Tool,NULL,NULL
351,Leaf,Plant,NULL,NULL
57817,Leather Jacket,Clothing,NULL,NULL
57813,Leather Jacket,Coat,NULL,NULL
57809,Leather Jacket,Jacket,NULL,NULL
17404,Lecture,Audience,NULL,NULL
17407,Lecture,Crowd,NULL,NULL
17406,Lecture,Person,NULL,NULL
17403,Lecture,Speech,NULL,NULL
46276,Leek,Food,NULL,NULL
46267,Leek,Plant,NULL,NULL
46271,Leek,Produce,NULL,NULL
46279,Leek,Vegetable,NULL,NULL
259324,Lei,Flower,NULL,NULL
259332,Lei,Flower Arrangement,NULL,NULL
259326,Lei,Ornament,NULL,NULL
259322,Lei,Person,NULL,NULL
259329,Lei,Plant,NULL,NULL
13400,Lemon,Citrus Fruit,NULL,NULL
13398,Lemon,Food,NULL,NULL
13402,Lemon,Fruit,NULL,NULL
13404,Lemon,Plant,NULL,NULL
23647,Lemonade,Beverage,NULL,NULL
36065,Lemur,Animal,NULL,NULL
36071,Lemur,Mammal,NULL,NULL
36068,Lemur,Wildlife,NULL,NULL
10038,Lentil,Bean,NULL,NULL
10034,Lentil,Food,NULL,NULL
10042,Lentil,Plant,NULL,NULL
10030,Lentil,Produce,NULL,NULL
10046,Lentil,Vegetable,NULL,NULL
5398,Leopard,Animal,NULL,NULL
5396,Leopard,Mammal,NULL,NULL
5397,Leopard,Wildlife,NULL,NULL
37165,Lesser Panda,Animal,NULL,NULL
37171,Lesser Panda,Bear,NULL,NULL
37175,Lesser Panda,Mammal,NULL,NULL
37168,Lesser Panda,Wildlife,NULL,NULL
2541,Letter,Text,NULL,NULL
209961,Lettuce,Food,NULL,NULL
209962,Lettuce,Plant,NULL,NULL
209960,Lettuce,Vegetable,NULL,NULL
2508,Library,Book,NULL,NULL
2506,Library,Indoors,NULL,NULL
2507,Library,Room,NULL,NULL
16135,License,Document,NULL,NULL
16134,License,Text,NULL,NULL
12710,License Plate,Transportation,NULL,NULL
12707,License Plate,Vehicle,NULL,NULL
81836,Lifejacket,Clothing,NULL,NULL
81835,Lifejacket,Vest,NULL,NULL
70903,Lightbulb,Light,NULL,NULL
14263,Lighthouse,Architecture,NULL,NULL
14259,Lighthouse,Beacon,NULL,NULL
14271,Lighthouse,Building,NULL,NULL
14267,Lighthouse,Tower,NULL,NULL
40311,Lilac,Flower,NULL,NULL
40308,Lilac,Plant,NULL,NULL
35548,Lily,Flower,NULL,NULL
35552,Lily,Plant,NULL,NULL
22503,Lime,Citrus Fruit,NULL,NULL
22508,Lime,Food,NULL,NULL
22512,Lime,Fruit,NULL,NULL
22498,Lime,Plant,NULL,NULL
31369,Limo,Car,NULL,NULL
31363,Limo,Transportation,NULL,NULL
31366,Limo,Vehicle,NULL,NULL
686,Linen,Home Decor,NULL,NULL
4994,Lingerie,Clothing,NULL,NULL
4995,Lingerie,Underwear,NULL,NULL
37143,Lion,Animal,NULL,NULL
37149,Lion,Mammal,NULL,NULL
37146,Lion,Wildlife,NULL,NULL
16416,Lipstick,Cosmetics,NULL,NULL
183,Liquor,Alcohol,NULL,NULL
184,Liquor,Beverage,NULL,NULL
1144,Living Room,Indoors,NULL,NULL
1145,Living Room,Room,NULL,NULL
1313,Lizard,Animal,NULL,NULL
1312,Lizard,Reptile,NULL,NULL
11028,Llama,Animal,NULL,NULL
11024,Llama,Mammal,NULL,NULL
31197,Lobby,Indoors,NULL,NULL
31200,Lobby,Room,NULL,NULL
7973,Lobster,Animal,NULL,NULL
7969,Lobster,Food,NULL,NULL
7971,Lobster,Sea Life,NULL,NULL
7976,Lobster,Seafood,NULL,NULL
11795,Locomotive,Train,NULL,NULL
11791,Locomotive,Transportation,NULL,NULL
11793,Locomotive,Vehicle,NULL,NULL
338586,Log Cabin,Building,NULL,NULL
338584,Log Cabin,Cabin,NULL,NULL
338580,Log Cabin,House,NULL,NULL
338582,Log Cabin,Housing,NULL,NULL
282,Logo,Symbol,NULL,NULL
20433,Lollipop,Candy,NULL,NULL
20431,Lollipop,Food,NULL,NULL
308238,Long Jump,Person,NULL,NULL
308239,Long Jump,Sport,NULL,NULL
285,Long Sleeve,Clothing,NULL,NULL
286,Long Sleeve,Sleeve,NULL,NULL
166296,Longhorn,Animal,NULL,NULL
166291,Longhorn,Cattle,NULL,NULL
166301,Longhorn,Mammal,NULL,NULL
27375,Lotion,Bottle,NULL,NULL
501,Lumber,Wood,NULL,NULL
26859,Lunar Eclipse,Astronomy,NULL,NULL
26856,Lunar Eclipse,Eclipse,NULL,NULL
26854,Lunar Eclipse,Moon,NULL,NULL
26857,Lunar Eclipse,Nature,NULL,NULL
26853,Lunar Eclipse,Night,NULL,NULL
26855,Lunar Eclipse,Outdoors,NULL,NULL
26858,Lunar Eclipse,Outer Space,NULL,NULL
2617,Lunch,Food,NULL,NULL
2616,Lunch,Meal,NULL,NULL
2581,Lupin,Flower,NULL,NULL
2582,Lupin,Plant,NULL,NULL
23169,Lute,Musical Instrument,NULL,NULL
251301,Lynx,Animal,NULL,NULL
251302,Lynx,Mammal,NULL,NULL
251303,Lynx,Wildlife,NULL,NULL
9094,Macaroni,Food,NULL,NULL
9095,Macaroni,Pasta,NULL,NULL
167823,Macaw,Animal,NULL,NULL
167820,Macaw,Bird,NULL,NULL
167826,Macaw,Parrot,NULL,NULL
30424,Machine Gun,Gun,NULL,NULL
30427,Machine Gun,Weapon,NULL,NULL
148877,Magician,Performer,NULL,NULL
6689,Mail,Envelope,NULL,NULL
22538,Make Out,Person,NULL,NULL
4992,Mallard,Animal,NULL,NULL
4993,Mallard,Bird,NULL,NULL
4990,Mallard,Duck,NULL,NULL
4991,Mallard,Waterfowl,NULL,NULL
165,Mammal,Animal,NULL,NULL
236,Man,Person,NULL,NULL
38713,Mandolin,Musical Instrument,NULL,NULL
11527,Manga,Book,NULL,NULL
11530,Manga,Comics,NULL,NULL
183765,Mango,Food,NULL,NULL
183777,Mango,Fruit,NULL,NULL
183771,Mango,Plant,NULL,NULL
97295,Manhole,Drain,NULL,NULL
97294,Manhole,Hole,NULL,NULL
97293,Manhole,Sewer,NULL,NULL
6076,Manicure,Nail,NULL,NULL
6075,Manicure,Person,NULL,NULL
2467,Mansion,Building,NULL,NULL
2468,Mansion,House,NULL,NULL
2469,Mansion,Housing,NULL,NULL
199796,Manufacturing,Building,NULL,NULL
199792,Manufacturing,Factory,NULL,NULL
399,Manx,Animal,NULL,NULL
397,Manx,Cat,NULL,NULL
400,Manx,Mammal,NULL,NULL
398,Manx,Pet,NULL,NULL
29489,Map,Diagram,NULL,NULL
36537,Maple,Plant,NULL,NULL
36542,Maple,Tree,NULL,NULL
36576,Maple Leaf,Leaf,NULL,NULL
36573,Maple Leaf,Plant,NULL,NULL
379252,Maraca,Musical Instrument,NULL,NULL
73811,Marathon,Person,NULL,NULL
73810,Marathon,Running,NULL,NULL
73809,Marathon,Sport,NULL,NULL
89828,Marching,Crowd,NULL,NULL
89831,Marching,Person,NULL,NULL
182471,Mardi Gras,Carnival,NULL,NULL
182474,Mardi Gras,Crowd,NULL,NULL
182468,Mardi Gras,Parade,NULL,NULL
940,Marsh,Land,NULL,NULL
943,Marsh,Nature,NULL,NULL
942,Marsh,Outdoors,NULL,NULL
941,Marsh,Water,NULL,NULL
46992,Martial Arts,Person,NULL,NULL
46995,Martial Arts,Sport,NULL,NULL
47436,Martini,Alcohol,NULL,NULL
47438,Martini,Beverage,NULL,NULL
47434,Martini,Cocktail,NULL,NULL
10099,Mascara,Cosmetics,NULL,NULL
45724,Mashed Potato,Food,NULL,NULL
35369,Massage,Person,NULL,NULL
895,Mattock,Tool,NULL,NULL
42012,Mattress,Furniture,NULL,NULL
133685,Mayonnaise,Food,NULL,NULL
8082,Meadow,Countryside,NULL,NULL
8092,Meadow,Farm,NULL,NULL
8087,Meadow,Field,NULL,NULL
8059,Meadow,Grassland,NULL,NULL
8071,Meadow,Nature,NULL,NULL
8076,Meadow,Outdoors,NULL,NULL
8065,Meadow,Rural,NULL,NULL
230,Meal,Food,NULL,NULL
19797,Measurements,Diagram,NULL,NULL
19800,Measurements,Plot,NULL,NULL
35600,Measuring Cup,Cup,NULL,NULL
19632,Meat Loaf,Food,NULL,NULL
24311,Meatball,Food,NULL,NULL
336133,Mecca,Architecture,NULL,NULL
336131,Mecca,Building,NULL,NULL
172797,Medicine Chest,Cabinet,NULL,NULL
172800,Medicine Chest,Furniture,NULL,NULL
373657,Meerkat,Animal,NULL,NULL
373656,Meerkat,Mammal,NULL,NULL
373658,Meerkat,Wildlife,NULL,NULL
55809,Meeting Room,Indoors,NULL,NULL
55806,Meeting Room,Room,NULL,NULL
388604,Melon,Food,NULL,NULL
388606,Melon,Fruit,NULL,NULL
388605,Melon,Plant,NULL,NULL
804,Menu,Text,NULL,NULL
23422,Mesa,Nature,NULL,NULL
23419,Mesa,Outdoors,NULL,NULL
4547,Metropolis,Building,NULL,NULL
4546,Metropolis,City,NULL,NULL
4548,Metropolis,Urban,NULL,NULL
10226,Microphone,Electrical Device,NULL,NULL
3932,Microwave,Appliance,NULL,NULL
3931,Microwave,Oven,NULL,NULL
767,Military Uniform,Military,NULL,NULL
1089,Milk,Beverage,NULL,NULL
332136,Milk Can,Can,NULL,NULL
332138,Milk Can,Tin,NULL,NULL
12972,Milkshake,Beverage,NULL,NULL
12983,Milkshake,Juice,NULL,NULL
12980,Milkshake,Milk,NULL,NULL
12976,Milkshake,Smoothie,NULL,NULL
52477,Milky Way,Astronomy,NULL,NULL
52474,Milky Way,Nature,NULL,NULL
52475,Milky Way,Nebula,NULL,NULL
52476,Milky Way,Night,NULL,NULL
52478,Milky Way,Outdoors,NULL,NULL
52472,Milky Way,Outer Space,NULL,NULL
64153,Mime,Clown,NULL,NULL
64147,Mime,Performer,NULL,NULL
64150,Mime,Person,NULL,NULL
13349,Mimosa,Flower,NULL,NULL
13350,Mimosa,Plant,NULL,NULL
111822,Mineral Water,Beverage,NULL,NULL
111826,Mineral Water,Bottle,NULL,NULL
111824,Mineral Water,Water Bottle,NULL,NULL
22017,Mini Golf,Golf,NULL,NULL
22015,Mini Golf,Person,NULL,NULL
22018,Mini Golf,Sport,NULL,NULL
45131,Minibus,Bus,NULL,NULL
45127,Minibus,Transportation,NULL,NULL
45135,Minibus,Van,NULL,NULL
45138,Minibus,Vehicle,NULL,NULL
24765,Miniskirt,Clothing,NULL,NULL
24767,Miniskirt,Skirt,NULL,NULL
49329,Mint,Herbs,NULL,NULL
49322,Mint,Jar,NULL,NULL
49310,Mint,Plant,NULL,NULL
49305,Mint,Planter,NULL,NULL
49314,Mint,Potted Plant,NULL,NULL
